device_id,device_name,room,type,power_rating,state,value,min,max
D4203,Heater_4203,Kitchen,Heater,2000,OFF,31,18,32
D4204,Light_4204,Bedroom,Light,20,OFF,1,0,1
D4205,Fan_4205,Kitchen,Fan,75,OFF,5,0,5
D4206,Heater_4206,Kitchen,Heater,2000,OFF,30,18,32
D4207,Fan_4207,Bedroom,Fan,75,ON,2,0,5
D4208,AC_4208,LivingRoom,AC,1500,OFF,21,16,30
D4209,AC_4209,Bedroom,AC,1500,ON,30,16,30
D4210,AC_4210,LivingRoom,AC,1500,ON,28,16,30
D4211,Fan_4211,Kitchen,Fan,75,ON,4,0,5
D4212,Light_4212,LivingRoom,Light,20,ON,0,0,1
D4213,AC_4213,Kitchen,AC,1500,OFF,17,16,30
D4214,Light_4214,LivingRoom,Light,20,OFF,1,0,1
D4215,Heater_4215,LivingRoom,Heater,2000,ON,28,18,32
D4216,Heater_4216,Bedroom,Heater,2000,ON,22,18,32
D4217,Fan_4217,Kitchen,Fan,75,OFF,3,0,5
D4218,Heater_4218,Bedroom,Heater,2000,OFF,31,18,32
D4219,Light_4219,Office,Light,20,OFF,1,0,1
D4220,Fan_4220,Office,Fan,75,ON,5,0,5
D4221,AC_4221,Bedroom,AC,1500,OFF,29,16,30
D4222,Light_4222,Kitchen,Light,20,OFF,0,0,1
D4223,AC_4223,Bedroom,AC,1500,ON,27,16,30
D4224,AC_4224,Bedroom,AC,1500,ON,29,16,30
D4225,AC_4225,Bedroom,AC,1500,ON,25,16,30
D4226,Light_4226,LivingRoom,Light,20,OFF,0,0,1
D4227,AC_4227,Office,AC,1500,ON,30,16,30
D4228,AC_4228,Bedroom,AC,1500,OFF,20,16,30
D4229,Heater_4229,Bedroom,Heater,2000,ON,29,18,32
D4230,Heater_4230,Kitchen,Heater,2000,ON,26,18,32
D4231,Light_4231,Office,Light,20,OFF,0,0,1
D4232,Heater_4232,Bedroom,Heater,2000,ON,32,18,32
D4233,Fan_4233,Office,Fan,75,OFF,2,0,5
D4234,Fan_4234,Kitchen,Fan,75,OFF,3,0,5
D4235,Light_4235,Office,Light,20,ON,0,0,1
D4236,Fan_4236,Bedroom,Fan,75,ON,4,0,5
D4237,Heater_4237,Office,Heater,2000,ON,29,18,32
D4238,AC_4238,Office,AC,1500,ON,24,16,30
D4239,Light_4239,Office,Light,20,ON,1,0,1
D4240,Light_4240,LivingRoom,Light,20,OFF,0,0,1
D4241,Light_4241,Office,Light,20,ON,0,0,1
D4242,AC_4242,Kitchen,AC,1500,ON,18,16,30
D4243,Light_4243,Bedroom,Light,20,OFF,0,0,1
D4244,AC_4244,Office,AC,1500,OFF,26,16,30
D4245,AC_4245,Kitchen,AC,1500,ON,24,16,30
D4246,Light_4246,Bedroom,Light,20,ON,1,0,1
D4247,Fan_4247,Bedroom,Fan,75,ON,2,0,5
D4248,Fan_4248,Kitchen,Fan,75,OFF,0,0,5
D4249,Heater_4249,Office,Heater,2000,OFF,21,18,32
D4250,Light_4250,Office,Light,20,OFF,0,0,1
D4251,AC_4251,Kitchen,AC,1500,OFF,29,16,30
D4252,Fan_4252,Office,Fan,75,ON,1,0,5
D4253,Heater_4253,Office,Heater,2000,ON,20,18,32
D4254,Light_4254,Office,Light,20,ON,0,0,1
D4255,AC_4255,Kitchen,AC,1500,ON,26,16,30
D4256,Heater_4256,Office,Heater,2000,ON,21,18,32
D4257,Heater_4257,Kitchen,Heater,2000,ON,27,18,32
D4258,Light_4258,Bedroom,Light,20,ON,0,0,1
D4259,AC_4259,Bedroom,AC,1500,OFF,22,16,30
D4260,AC_4260,Bedroom,AC,1500,ON,16,16,30
D4261,AC_4261,Kitchen,AC,1500,OFF,25,16,30
D4262,Heater_4262,Office,Heater,2000,OFF,28,18,32
D4263,Light_4263,Kitchen,Light,20,OFF,0,0,1
D4264,Light_4264,Office,Light,20,ON,0,0,1
D4265,Light_4265,LivingRoom,Light,20,OFF,1,0,1
D4266,Light_4266,Office,Light,20,ON,1,0,1
D4267,AC_4267,Office,AC,1500,ON,21,16,30
D4268,Light_4268,Bedroom,Light,20,ON,0,0,1
D4269,Light_4269,Bedroom,Light,20,OFF,0,0,1
D4270,AC_4270,Kitchen,AC,1500,ON,23,16,30
D4271,Fan_4271,Bedroom,Fan,75,ON,4,0,5
D4272,Light_4272,LivingRoom,Light,20,OFF,1,0,1
D4273,AC_4273,Bedroom,AC,1500,OFF,17,16,30
D4274,AC_4274,Bedroom,AC,1500,OFF,16,16,30
D4275,Light_4275,Bedroom,Light,20,ON,0,0,1
D4276,Light_4276,LivingRoom,Light,20,OFF,1,0,1
D4277,Heater_4277,Bedroom,Heater,2000,ON,19,18,32
D4278,AC_4278,LivingRoom,AC,1500,ON,22,16,30
D4279,Heater_4279,LivingRoom,Heater,2000,ON,32,18,32
D4280,Light_4280,LivingRoom,Light,20,ON,0,0,1
D4281,Heater_4281,Bedroom,Heater,2000,OFF,28,18,32
D4282,Heater_4282,Bedroom,Heater,2000,ON,32,18,32
D4283,Light_4283,LivingRoom,Light,20,OFF,0,0,1
D4284,Heater_4284,Office,Heater,2000,OFF,21,18,32
D4285,AC_4285,Bedroom,AC,1500,OFF,26,16,30
D4286,Fan_4286,LivingRoom,Fan,75,ON,2,0,5
D4287,Light_4287,LivingRoom,Light,20,ON,1,0,1
D4288,AC_4288,Office,AC,1500,ON,30,16,30
D4289,Fan_4289,LivingRoom,Fan,75,OFF,1,0,5
D4290,Light_4290,Kitchen,Light,20,OFF,0,0,1
D4291,AC_4291,Bedroom,AC,1500,OFF,21,16,30
D4292,Heater_4292,LivingRoom,Heater,2000,ON,30,18,32
D4293,Light_4293,Kitchen,Light,20,ON,1,0,1
D4294,AC_4294,LivingRoom,AC,1500,ON,23,16,30
D4295,AC_4295,Bedroom,AC,1500,OFF,19,16,30
D4296,Heater_4296,Kitchen,Heater,2000,OFF,26,18,32
D4297,Fan_4297,Office,Fan,75,OFF,1,0,5
D4298,Light_4298,LivingRoom,Light,20,OFF,0,0,1
D4299,Light_4299,LivingRoom,Light,20,ON,1,0,1
D4300,AC_4300,Office,AC,1500,ON,21,16,30
D4301,Light_4301,Office,Light,20,ON,1,0,1
D4302,Fan_4302,LivingRoom,Fan,75,ON,4,0,5
D4303,AC_4303,Office,AC,1500,ON,22,16,30
D4304,Heater_4304,LivingRoom,Heater,2000,OFF,21,18,32
D4305,Light_4305,Bedroom,Light,20,OFF,0,0,1
D4306,Fan_4306,Kitchen,Fan,75,OFF,1,0,5
D4307,AC_4307,Bedroom,AC,1500,OFF,16,16,30
D4308,Light_4308,LivingRoom,Light,20,ON,0,0,1
D4309,Fan_4309,Office,Fan,75,OFF,4,0,5
D4310,Heater_4310,Kitchen,Heater,2000,OFF,32,18,32
D4311,Fan_4311,LivingRoom,Fan,75,OFF,3,0,5
D4312,Fan_4312,Kitchen,Fan,75,OFF,3,0,5
D4313,Light_4313,Bedroom,Light,20,OFF,1,0,1
D4314,AC_4314,Bedroom,AC,1500,OFF,23,16,30
D4315,Heater_4315,LivingRoom,Heater,2000,ON,18,18,32
D4316,AC_4316,LivingRoom,AC,1500,ON,16,16,30
D4317,Light_4317,LivingRoom,Light,20,OFF,0,0,1
D4318,AC_4318,Office,AC,1500,OFF,20,16,30
D4319,AC_4319,Office,AC,1500,ON,22,16,30
D4320,AC_4320,LivingRoom,AC,1500,ON,28,16,30
D4321,Fan_4321,Office,Fan,75,ON,1,0,5
D4322,AC_4322,LivingRoom,AC,1500,OFF,27,16,30
D4323,AC_4323,Office,AC,1500,ON,19,16,30
D4324,AC_4324,Office,AC,1500,OFF,17,16,30
D4325,Light_4325,LivingRoom,Light,20,OFF,0,0,1
D4326,Fan_4326,LivingRoom,Fan,75,ON,2,0,5
D4327,Fan_4327,Kitchen,Fan,75,OFF,2,0,5
D4328,Light_4328,Office,Light,20,ON,0,0,1
D4329,Light_4329,LivingRoom,Light,20,ON,1,0,1
D4330,Light_4330,Kitchen,Light,20,OFF,1,0,1
D4331,Heater_4331,Office,Heater,2000,OFF,25,18,32
D4332,AC_4332,Bedroom,AC,1500,ON,24,16,30
D4333,AC_4333,Kitchen,AC,1500,ON,26,16,30
D4334,Light_4334,Office,Light,20,ON,1,0,1
D4335,Fan_4335,Office,Fan,75,OFF,3,0,5
D4336,Light_4336,LivingRoom,Light,20,OFF,0,0,1
D4337,Light_4337,Bedroom,Light,20,OFF,0,0,1
D4338,AC_4338,LivingRoom,AC,1500,OFF,22,16,30
D4339,Heater_4339,Office,Heater,2000,ON,22,18,32
D4340,Fan_4340,LivingRoom,Fan,75,ON,0,0,5
D4341,AC_4341,Office,AC,1500,OFF,26,16,30
D4342,Heater_4342,LivingRoom,Heater,2000,OFF,18,18,32
D4343,AC_4343,Kitchen,AC,1500,ON,24,16,30
D4344,AC_4344,Kitchen,AC,1500,ON,21,16,30
D4345,Light_4345,LivingRoom,Light,20,OFF,0,0,1
D4346,AC_4346,Kitchen,AC,1500,ON,28,16,30
D4347,Fan_4347,Office,Fan,75,OFF,4,0,5
D4348,Heater_4348,Bedroom,Heater,2000,ON,21,18,32
D4349,Heater_4349,Office,Heater,2000,ON,31,18,32
D4350,Heater_4350,Office,Heater,2000,OFF,19,18,32
D4351,Heater_4351,Office,Heater,2000,ON,20,18,32
D4352,Light_4352,Office,Light,20,OFF,0,0,1
D4353,Heater_4353,Office,Heater,2000,OFF,21,18,32
D4354,Light_4354,Bedroom,Light,20,OFF,1,0,1
D4355,Light_4355,Bedroom,Light,20,OFF,0,0,1
D4356,Heater_4356,LivingRoom,Heater,2000,ON,29,18,32
D4357,Fan_4357,Bedroom,Fan,75,OFF,5,0,5
D4358,Light_4358,LivingRoom,Light,20,ON,1,0,1
D4359,AC_4359,Office,AC,1500,ON,17,16,30
D4360,AC_4360,Office,AC,1500,ON,29,16,30
D4361,Light_4361,LivingRoom,Light,20,OFF,0,0,1
D4362,AC_4362,Bedroom,AC,1500,OFF,26,16,30
D4363,Heater_4363,Bedroom,Heater,2000,ON,19,18,32
D4364,Heater_4364,LivingRoom,Heater,2000,OFF,32,18,32
D4365,AC_4365,LivingRoom,AC,1500,OFF,30,16,30
D4366,Fan_4366,Kitchen,Fan,75,ON,1,0,5
D4367,AC_4367,Office,AC,1500,OFF,24,16,30
D4368,Light_4368,Office,Light,20,OFF,1,0,1
D4369,AC_4369,Bedroom,AC,1500,ON,28,16,30
D4370,AC_4370,Kitchen,AC,1500,ON,22,16,30
D4371,Heater_4371,Kitchen,Heater,2000,OFF,28,18,32
D4372,AC_4372,Bedroom,AC,1500,ON,22,16,30
D4373,AC_4373,Kitchen,AC,1500,OFF,17,16,30
D4374,AC_4374,Bedroom,AC,1500,OFF,26,16,30
D4375,Fan_4375,Bedroom,Fan,75,OFF,4,0,5
D4376,Light_4376,Office,Light,20,OFF,1,0,1
D4377,AC_4377,Kitchen,AC,1500,ON,25,16,30
D4378,Fan_4378,Bedroom,Fan,75,ON,2,0,5
D4379,AC_4379,Office,AC,1500,ON,21,16,30
D4380,Heater_4380,LivingRoom,Heater,2000,OFF,32,18,32
D4381,Light_4381,Bedroom,Light,20,OFF,1,0,1
D4382,Light_4382,Kitchen,Light,20,OFF,1,0,1
D4383,AC_4383,Office,AC,1500,OFF,18,16,30
D4384,Fan_4384,LivingRoom,Fan,75,OFF,5,0,5
D4385,Fan_4385,Office,Fan,75,OFF,4,0,5
D4386,Light_4386,Kitchen,Light,20,OFF,0,0,1
D4387,Fan_4387,Office,Fan,75,OFF,1,0,5
D4388,AC_4388,Office,AC,1500,ON,18,16,30
D4389,Fan_4389,LivingRoom,Fan,75,OFF,1,0,5
D4390,Light_4390,Kitchen,Light,20,ON,1,0,1
D4391,Fan_4391,Bedroom,Fan,75,ON,4,0,5
D4392,Light_4392,Kitchen,Light,20,OFF,0,0,1
D4393,AC_4393,Office,AC,1500,ON,20,16,30
D4394,Heater_4394,Office,Heater,2000,ON,30,18,32
D4395,Heater_4395,LivingRoom,Heater,2000,OFF,18,18,32
D4396,AC_4396,LivingRoom,AC,1500,OFF,17,16,30
D4397,Light_4397,LivingRoom,Light,20,ON,1,0,1
D4398,Light_4398,Bedroom,Light,20,OFF,0,0,1
D4399,Light_4399,Bedroom,Light,20,OFF,1,0,1
D4400,AC_4400,Kitchen,AC,1500,ON,19,16,30
D4401,AC_4401,Kitchen,AC,1500,OFF,24,16,30
D4402,AC_4402,Office,AC,1500,OFF,28,16,30
D4403,AC_4403,Bedroom,AC,1500,OFF,30,16,30
D4404,Fan_4404,Kitchen,Fan,75,OFF,1,0,5
D4405,Fan_4405,LivingRoom,Fan,75,ON,3,0,5
D4406,Fan_4406,LivingRoom,Fan,75,ON,5,0,5
D4407,Fan_4407,Kitchen,Fan,75,ON,4,0,5
D4408,Heater_4408,Office,Heater,2000,ON,25,18,32
D4409,Heater_4409,LivingRoom,Heater,2000,ON,29,18,32
D4410,Fan_4410,LivingRoom,Fan,75,ON,3,0,5
D4411,Heater_4411,Bedroom,Heater,2000,ON,22,18,32
D4412,AC_4412,Office,AC,1500,OFF,22,16,30
D4413,AC_4413,Bedroom,AC,1500,OFF,25,16,30
D4414,Light_4414,Office,Light,20,OFF,1,0,1
D4415,Heater_4415,Bedroom,Heater,2000,OFF,29,18,32
D4416,Heater_4416,Kitchen,Heater,2000,OFF,27,18,32
D4417,Fan_4417,LivingRoom,Fan,75,OFF,2,0,5
D4418,Fan_4418,Kitchen,Fan,75,ON,0,0,5
D4419,AC_4419,Bedroom,AC,1500,ON,16,16,30
D4420,Heater_4420,Kitchen,Heater,2000,ON,29,18,32
D4421,Heater_4421,LivingRoom,Heater,2000,OFF,19,18,32
D4422,AC_4422,Office,AC,1500,ON,22,16,30
D4423,AC_4423,Bedroom,AC,1500,OFF,19,16,30
D4424,Heater_4424,Kitchen,Heater,2000,ON,24,18,32
D4425,Light_4425,LivingRoom,Light,20,OFF,1,0,1
D4426,Fan_4426,LivingRoom,Fan,75,OFF,3,0,5
D4427,AC_4427,LivingRoom,AC,1500,ON,25,16,30
D4428,Fan_4428,Bedroom,Fan,75,OFF,4,0,5
D4429,Fan_4429,Bedroom,Fan,75,ON,2,0,5
D4430,Heater_4430,Office,Heater,2000,OFF,30,18,32
D4431,Heater_4431,Office,Heater,2000,OFF,24,18,32
D4432,AC_4432,Kitchen,AC,1500,OFF,20,16,30
D4433,Light_4433,LivingRoom,Light,20,OFF,1,0,1
D4434,Heater_4434,Kitchen,Heater,2000,OFF,30,18,32
D4435,Heater_4435,Kitchen,Heater,2000,ON,27,18,32
D4436,Heater_4436,Kitchen,Heater,2000,OFF,21,18,32
D4437,Light_4437,LivingRoom,Light,20,OFF,0,0,1
D4438,Light_4438,Kitchen,Light,20,OFF,1,0,1
D4439,Heater_4439,Bedroom,Heater,2000,ON,30,18,32
D4440,Heater_4440,Kitchen,Heater,2000,OFF,18,18,32
D4441,AC_4441,Office,AC,1500,OFF,25,16,30
D4442,Fan_4442,Bedroom,Fan,75,ON,0,0,5
D4443,Heater_4443,Bedroom,Heater,2000,ON,19,18,32
D4444,Light_4444,Bedroom,Light,20,OFF,0,0,1
D4445,Heater_4445,Office,Heater,2000,OFF,29,18,32
D4446,Heater_4446,Kitchen,Heater,2000,OFF,20,18,32
D4447,Fan_4447,LivingRoom,Fan,75,OFF,0,0,5
D4448,AC_4448,LivingRoom,AC,1500,ON,20,16,30
D4449,AC_4449,LivingRoom,AC,1500,OFF,30,16,30
D4450,Fan_4450,Office,Fan,75,ON,0,0,5
D4451,AC_4451,LivingRoom,AC,1500,OFF,25,16,30
D4452,Heater_4452,Office,Heater,2000,OFF,26,18,32
D4453,Light_4453,Bedroom,Light,20,ON,0,0,1
D4454,Fan_4454,Office,Fan,75,ON,2,0,5
D4455,Heater_4455,Bedroom,Heater,2000,OFF,30,18,32
D4456,Fan_4456,Bedroom,Fan,75,OFF,0,0,5
D4457,Light_4457,LivingRoom,Light,20,ON,0,0,1
D4458,Light_4458,Kitchen,Light,20,ON,1,0,1
D4459,Fan_4459,Bedroom,Fan,75,OFF,2,0,5
D4460,Heater_4460,LivingRoom,Heater,2000,OFF,26,18,32
D4461,Fan_4461,Bedroom,Fan,75,OFF,2,0,5
D4462,Light_4462,Kitchen,Light,20,ON,0,0,1
D4463,Light_4463,Kitchen,Light,20,OFF,1,0,1
D4464,Fan_4464,LivingRoom,Fan,75,ON,5,0,5
D4465,Heater_4465,Kitchen,Heater,2000,OFF,28,18,32
D4466,Fan_4466,Kitchen,Fan,75,OFF,2,0,5
D4467,Light_4467,Bedroom,Light,20,ON,0,0,1
D4468,Light_4468,Bedroom,Light,20,ON,1,0,1
D4469,Fan_4469,Office,Fan,75,ON,3,0,5
D4470,Heater_4470,Office,Heater,2000,ON,21,18,32
D4471,Fan_4471,Bedroom,Fan,75,OFF,1,0,5
D4472,AC_4472,Bedroom,AC,1500,OFF,26,16,30
D4473,Light_4473,LivingRoom,Light,20,OFF,1,0,1
D4474,AC_4474,LivingRoom,AC,1500,ON,25,16,30
D4475,Heater_4475,Bedroom,Heater,2000,ON,22,18,32
D4476,Fan_4476,Bedroom,Fan,75,ON,3,0,5
D4477,Light_4477,Kitchen,Light,20,ON,1,0,1
D4478,Light_4478,Kitchen,Light,20,ON,1,0,1
D4479,AC_4479,LivingRoom,AC,1500,ON,24,16,30
D4480,AC_4480,Office,AC,1500,OFF,23,16,30
D4481,Fan_4481,LivingRoom,Fan,75,OFF,2,0,5
D4482,Light_4482,Kitchen,Light,20,OFF,1,0,1
D4483,Fan_4483,Kitchen,Fan,75,OFF,3,0,5
D4484,AC_4484,Bedroom,AC,1500,OFF,27,16,30
D4485,AC_4485,Office,AC,1500,ON,23,16,30
D4486,AC_4486,LivingRoom,AC,1500,OFF,19,16,30
D4487,AC_4487,Bedroom,AC,1500,OFF,24,16,30
D4488,Fan_4488,Office,Fan,75,OFF,4,0,5
D4489,Light_4489,LivingRoom,Light,20,OFF,1,0,1
D4490,Heater_4490,Bedroom,Heater,2000,OFF,19,18,32
D4491,Fan_4491,Office,Fan,75,ON,2,0,5
D4492,Heater_4492,Bedroom,Heater,2000,ON,30,18,32
D4493,AC_4493,Office,AC,1500,OFF,18,16,30
D4494,Fan_4494,Bedroom,Fan,75,ON,4,0,5
D4495,Light_4495,Office,Light,20,ON,0,0,1
D4496,Light_4496,LivingRoom,Light,20,ON,0,0,1
D4497,Heater_4497,LivingRoom,Heater,2000,OFF,32,18,32
D4498,Light_4498,Bedroom,Light,20,ON,0,0,1
D4499,Light_4499,Bedroom,Light,20,ON,0,0,1
D4500,AC_4500,LivingRoom,AC,1500,ON,18,16,30
D4501,Light_4501,Bedroom,Light,20,ON,0,0,1
D4502,AC_4502,Office,AC,1500,OFF,22,16,30
D4503,Heater_4503,LivingRoom,Heater,2000,ON,32,18,32
D4504,AC_4504,Office,AC,1500,OFF,17,16,30
D4505,AC_4505,LivingRoom,AC,1500,OFF,19,16,30
D4506,Fan_4506,Office,Fan,75,ON,2,0,5
D4507,AC_4507,Bedroom,AC,1500,OFF,30,16,30
D4508,Fan_4508,Bedroom,Fan,75,ON,4,0,5
D4509,AC_4509,Office,AC,1500,OFF,22,16,30
D4510,Light_4510,Bedroom,Light,20,OFF,1,0,1
D4511,Heater_4511,Kitchen,Heater,2000,ON,18,18,32
D4512,AC_4512,Bedroom,AC,1500,ON,23,16,30
D4513,Heater_4513,Bedroom,Heater,2000,ON,23,18,32
D4514,Fan_4514,Kitchen,Fan,75,OFF,3,0,5
D4515,AC_4515,Kitchen,AC,1500,ON,30,16,30
D4516,AC_4516,Office,AC,1500,OFF,30,16,30
D4517,Heater_4517,Office,Heater,2000,OFF,19,18,32
D4518,AC_4518,LivingRoom,AC,1500,OFF,30,16,30
D4519,Fan_4519,Kitchen,Fan,75,ON,5,0,5
D4520,AC_4520,Bedroom,AC,1500,OFF,16,16,30
D4521,Heater_4521,Kitchen,Heater,2000,ON,24,18,32
D4522,Fan_4522,Office,Fan,75,ON,4,0,5
D4523,AC_4523,Kitchen,AC,1500,ON,22,16,30
D4524,Heater_4524,Bedroom,Heater,2000,OFF,26,18,32
D4525,Light_4525,Office,Light,20,OFF,0,0,1
D4526,Heater_4526,Office,Heater,2000,ON,26,18,32
D4527,Light_4527,Office,Light,20,ON,1,0,1
D4528,Heater_4528,LivingRoom,Heater,2000,OFF,18,18,32
D4529,Fan_4529,Office,Fan,75,ON,2,0,5
D4530,Heater_4530,LivingRoom,Heater,2000,OFF,32,18,32
D4531,Heater_4531,LivingRoom,Heater,2000,ON,20,18,32
D4532,AC_4532,LivingRoom,AC,1500,ON,22,16,30
D4533,Fan_4533,Office,Fan,75,ON,3,0,5
D4534,AC_4534,Kitchen,AC,1500,ON,24,16,30
D4535,AC_4535,Kitchen,AC,1500,ON,17,16,30
D4536,Heater_4536,Kitchen,Heater,2000,OFF,26,18,32
D4537,Fan_4537,LivingRoom,Fan,75,OFF,3,0,5
D4538,Heater_4538,Kitchen,Heater,2000,ON,28,18,32
D4539,Light_4539,Office,Light,20,OFF,1,0,1
D4540,Light_4540,LivingRoom,Light,20,ON,0,0,1
D4541,Fan_4541,LivingRoom,Fan,75,OFF,1,0,5
D4542,Heater_4542,Kitchen,Heater,2000,ON,20,18,32
D4543,Light_4543,Office,Light,20,OFF,0,0,1
D4544,Heater_4544,LivingRoom,Heater,2000,OFF,29,18,32
D4545,Fan_4545,Kitchen,Fan,75,ON,0,0,5
D4546,Fan_4546,Kitchen,Fan,75,OFF,3,0,5
D4547,AC_4547,Kitchen,AC,1500,OFF,28,16,30
D4548,Light_4548,LivingRoom,Light,20,ON,0,0,1
D4549,Fan_4549,Office,Fan,75,ON,5,0,5
D4550,AC_4550,LivingRoom,AC,1500,ON,26,16,30
D4551,Heater_4551,Bedroom,Heater,2000,OFF,24,18,32
D4552,Fan_4552,LivingRoom,Fan,75,OFF,1,0,5
D4553,Light_4553,Bedroom,Light,20,OFF,1,0,1
D4554,Light_4554,Bedroom,Light,20,OFF,1,0,1
D4555,AC_4555,LivingRoom,AC,1500,ON,23,16,30
D4556,Light_4556,Bedroom,Light,20,OFF,1,0,1
D4557,Light_4557,LivingRoom,Light,20,ON,1,0,1
D4558,AC_4558,Office,AC,1500,OFF,16,16,30
D4559,Heater_4559,LivingRoom,Heater,2000,ON,30,18,32
D4560,Fan_4560,LivingRoom,Fan,75,ON,0,0,5
D4561,Fan_4561,LivingRoom,Fan,75,ON,3,0,5
D4562,AC_4562,LivingRoom,AC,1500,OFF,18,16,30
D4563,Heater_4563,LivingRoom,Heater,2000,ON,29,18,32
D4564,Fan_4564,Bedroom,Fan,75,OFF,0,0,5
D4565,Light_4565,Bedroom,Light,20,ON,0,0,1
D4566,Heater_4566,LivingRoom,Heater,2000,OFF,27,18,32
D4567,Fan_4567,LivingRoom,Fan,75,ON,3,0,5
D4568,Fan_4568,LivingRoom,Fan,75,OFF,4,0,5
D4569,Fan_4569,Kitchen,Fan,75,ON,5,0,5
D4570,Light_4570,Office,Light,20,OFF,0,0,1
D4571,Heater_4571,Kitchen,Heater,2000,ON,27,18,32
D4572,Fan_4572,Kitchen,Fan,75,OFF,0,0,5
D4573,Heater_4573,LivingRoom,Heater,2000,ON,25,18,32
D4574,Light_4574,Kitchen,Light,20,ON,0,0,1
D4575,AC_4575,LivingRoom,AC,1500,OFF,21,16,30
D4576,AC_4576,Bedroom,AC,1500,OFF,28,16,30
D4577,Heater_4577,Bedroom,Heater,2000,ON,19,18,32
D4578,Heater_4578,Kitchen,Heater,2000,ON,32,18,32
D4579,Fan_4579,Office,Fan,75,OFF,4,0,5
D4580,Light_4580,Kitchen,Light,20,ON,1,0,1
D4581,AC_4581,Office,AC,1500,OFF,24,16,30
D4582,Heater_4582,LivingRoom,Heater,2000,OFF,25,18,32
D4583,Light_4583,Bedroom,Light,20,OFF,1,0,1
D4584,Light_4584,Kitchen,Light,20,ON,1,0,1
D4585,Light_4585,Office,Light,20,OFF,1,0,1
D4586,Light_4586,LivingRoom,Light,20,OFF,1,0,1
D4587,AC_4587,Office,AC,1500,OFF,30,16,30
D4588,Fan_4588,LivingRoom,Fan,75,OFF,2,0,5
D4589,Heater_4589,Kitchen,Heater,2000,OFF,19,18,32
D4590,Fan_4590,Office,Fan,75,ON,1,0,5
D4591,Light_4591,LivingRoom,Light,20,ON,1,0,1
D4592,Fan_4592,LivingRoom,Fan,75,ON,3,0,5
D4593,Fan_4593,LivingRoom,Fan,75,ON,1,0,5
D4594,AC_4594,LivingRoom,AC,1500,ON,23,16,30
D4595,Heater_4595,LivingRoom,Heater,2000,ON,20,18,32
D4596,Fan_4596,Kitchen,Fan,75,OFF,5,0,5
D4597,Heater_4597,LivingRoom,Heater,2000,ON,20,18,32
D4598,AC_4598,Office,AC,1500,OFF,30,16,30
D4599,Light_4599,Kitchen,Light,20,OFF,0,0,1
D4600,Light_4600,LivingRoom,Light,20,ON,0,0,1
D4601,Light_4601,Office,Light,20,OFF,1,0,1
D4602,AC_4602,LivingRoom,AC,1500,ON,29,16,30
D4603,Heater_4603,LivingRoom,Heater,2000,ON,23,18,32
D4604,AC_4604,Kitchen,AC,1500,ON,29,16,30
D4605,Light_4605,Kitchen,Light,20,OFF,1,0,1
D4606,Fan_4606,LivingRoom,Fan,75,OFF,2,0,5
D4607,AC_4607,Office,AC,1500,ON,28,16,30
D4608,Heater_4608,Bedroom,Heater,2000,ON,25,18,32
D4609,AC_4609,Kitchen,AC,1500,OFF,26,16,30
D4610,AC_4610,Bedroom,AC,1500,ON,16,16,30
D4611,AC_4611,Office,AC,1500,OFF,26,16,30
D4612,Light_4612,Kitchen,Light,20,ON,0,0,1
D4613,AC_4613,LivingRoom,AC,1500,OFF,21,16,30
D4614,Light_4614,LivingRoom,Light,20,ON,1,0,1
D4615,AC_4615,Kitchen,AC,1500,ON,17,16,30
D4616,Fan_4616,LivingRoom,Fan,75,ON,5,0,5
D4617,Fan_4617,Bedroom,Fan,75,OFF,2,0,5
D4618,Light_4618,Kitchen,Light,20,OFF,0,0,1
D4619,AC_4619,Kitchen,AC,1500,OFF,17,16,30
D4620,AC_4620,LivingRoom,AC,1500,OFF,23,16,30
D4621,AC_4621,LivingRoom,AC,1500,OFF,25,16,30
D4622,Heater_4622,LivingRoom,Heater,2000,ON,26,18,32
D4623,Heater_4623,Office,Heater,2000,OFF,22,18,32
D4624,AC_4624,Bedroom,AC,1500,OFF,24,16,30
D4625,Fan_4625,Bedroom,Fan,75,ON,5,0,5
D4626,Light_4626,Kitchen,Light,20,OFF,1,0,1
D4627,Light_4627,LivingRoom,Light,20,ON,1,0,1
D4628,Heater_4628,Office,Heater,2000,OFF,30,18,32
D4629,Light_4629,Kitchen,Light,20,OFF,0,0,1
D4630,Light_4630,Bedroom,Light,20,OFF,0,0,1
D4631,AC_4631,Office,AC,1500,ON,22,16,30
D4632,Fan_4632,Kitchen,Fan,75,ON,3,0,5
D4633,Light_4633,Kitchen,Light,20,ON,1,0,1
D4634,Fan_4634,Bedroom,Fan,75,ON,5,0,5
D4635,Light_4635,Bedroom,Light,20,ON,0,0,1
D4636,Fan_4636,Kitchen,Fan,75,ON,0,0,5
D4637,AC_4637,LivingRoom,AC,1500,ON,26,16,30
D4638,Heater_4638,LivingRoom,Heater,2000,OFF,21,18,32
D4639,AC_4639,Office,AC,1500,OFF,19,16,30
D4640,AC_4640,Bedroom,AC,1500,ON,17,16,30
D4641,Heater_4641,Office,Heater,2000,OFF,21,18,32
D4642,Light_4642,LivingRoom,Light,20,OFF,1,0,1
D4643,Heater_4643,Kitchen,Heater,2000,OFF,23,18,32
D4644,Light_4644,LivingRoom,Light,20,ON,1,0,1
D4645,Fan_4645,Bedroom,Fan,75,OFF,0,0,5
D4646,Light_4646,Bedroom,Light,20,OFF,0,0,1
